N,P,K,ph,temperature,rainfall,humidity,label
28,27,34,6.526654345,32.45465292,95.04871605,50.69693751,mango
0,17,30,6.279133738,35.47478322,97.79072474,47.97230503,mango
1,29,29,6.052026047000001,27.32961444,93.53197359,49.30347234,mango
2,36,31,5.73171945,30.90225239,91.77522598,49.95955487,mango
12,27,26,5.32307197,29.09382275,96.23520043,45.5661059,mango
7,28,35,4.66910839,30.02086169,96.63721027,46.78393776,mango
0,36,26,5.101206389,34.13072188,96.38808001,51.25786185,mango
26,35,31,5.339556562,33.44619894,98.05089394,53.05980465,mango
27,21,30,5.061081874,35.3915464,91.22881052,52.48823147,mango
22,38,31,5.8211060360000015,31.53356352,98.57025046,53.06009323,mango
22,18,31,5.956027059,30.764551500000003,90.38503469,47.93791463,mango
28,23,28,5.676032581,30.01821337,96.08745082,50.09831810000001,mango
7,31,27,6.524114355,31.32863689,94.67344737,47.59319575,mango
29,34,26,6.2739536760000005,33.88004781,89.29147581,54.39416048,mango
8,37,33,6.128167757000001,28.07802689,97.45373619,54.9640534,mango
39,16,27,4.934964765,35.53845018,91.54560427,52.94641947,mango
40,24,25,5.445008416,28.70595247,95.8946444,50.44030129,mango
19,38,26,4.525722333,31.48451729,93.17221967,48.77926304,mango
21,21,30,5.403908327999999,27.69819273,100.7720705,51.41593238,mango
22,18,33,6.621623545,30.41235793,93.92375879,52.48100602,mango
31,20,30,6.207495815,32.17752026,91.88766069,54.01352682,mango
18,26,31,5.418475257000001,32.611261400000004,91.10190759,47.74916499,mango
24,130,195,6.112305667,29.99677232,67.12534492,81.54156612,grapes
13,144,204,6.092241627000001,30.7280404,68.38135469,82.42614055,grapes
22,123,205,5.896343436,32.44577836,68.73932528,83.88504863,grapes
36,125,196,6.15526103,37.46566825,66.83872293,80.65968681,grapes
24,131,196,5.732453638,22.03296178,65.34440794,83.74372787,grapes
2,123,198,6.253034534,39.64851881,70.39906054,82.21079946,grapes
35,140,197,6.106190557000001,16.77557314,66.76285469,82.75241875,grapes
11,122,195,5.647202395,12.14190714,69.63122027,83.56812483,grapes
6,123,203,6.130310493,12.7567962,66.77844567,81.62497448,grapes
17,134,204,6.499604931,39.04071989,73.88467027,80.18393287,grapes
25,130,197,5.554831977,39.70772192,74.91506217,82.68593454,grapes
27,145,205,5.800242694,9.467960445,66.02765219,82.29335466,grapes
9,122,201,5.570290539,29.58748357,68.06417307,80.91934392,grapes
16,139,203,6.27564088,17.82803682,65.84748763,80.96093443,grapes
32,141,204,5.536645599,8.825674745,67.235765,82.89753705,grapes
22,138,195,6.208196881,27.83487131,73.02882766,83.51444973,grapes
31,144,202,5.870600622,11.02105378,68.23963161,80.55557235,grapes
3,136,205,6.334771461,17.5862944,71.40654520000002,80.84806564,grapes
28,122,197,5.856575335,19.89363946,69.66256816,82.73366439,grapes
4,136,204,5.898944282,29.93707596,65.52279323,81.77713468,grapes
39,145,201,5.775600435,36.73126647,72.24230804,80.58931938,grapes
38,132,197,5.931101816,20.42094753,66.93065667,81.54185044,grapes
36,133,198,6.2286454,25.51939719,69.17281221,83.98351748,grapes
25,121,201,5.594240602999999,30.50734778,70.08200379,82.71775569,grapes
15,125,199,5.569230319,18.426993600000007,69.75734306,80.55625868,grapes
24,140,205,5.93202852,12.087022,68.66813363,83.59398734,grapes
13,132,203,6.423216506,23.60115364,73.23901752,82.48336987,grapes
5,126,197,6.417500829,12.80000387,67.10439401,81.20876367,grapes
30,120,200,6.234904253,38.06099482,65.70148216,82.24729637,grapes
23,142,197,6.000573725,39.06555518,69.30772897,82.03812973,grapes
26,135,203,5.6851027689999984,33.78372897,74.53557341,81.16314317,grapes
7,126,203,5.662140095,16.76201707,73.28712806,82.00335557,grapes
32,139,198,6.358186848,35.89307536,66.53946559,82.66850729,grapes
9,141,202,6.119495295,21.01245395,66.38448261,81.17931863,grapes
20,142,196,6.207600782999999,10.89875873,68.69420397,80.01639435,grapes
32,129,201,6.48754639,16.36251869,71.55665483,83.00471609,grapes
3,134,199,5.81717753,20.28370163,71.06611222,81.32235739,grapes
38,138,204,6.325480034,25.11108456,73.01026829,83.25447587,grapes
14,131,198,5.562790949,33.4641162,67.92204319,83.86742974,grapes
20,122,204,6.487369687,11.7976469,65.06962486,80.86325389,grapes
40,126,201,6.116982944,11.36300891,71.18289431,80.03100049,grapes
36,128,204,5.695792761,25.23542319,67.03840888,80.68700527,grapes
11,132,197,5.7343170070000005,15.99050693,74.40198861,81.23966573,grapes
0,137,195,6.329499832000001,22.4359017,65.3973168,80.18612085,grapes
19,123,200,6.167013532,34.76086052,65.70430027,81.03544763,grapes
31,136,197,5.653776057999999,31.11047251,71.43001582,83.34010951,grapes
4,134,200,5.840256272,28.57828803,73.34232097,80.95628959,grapes
39,139,201,5.5399808120000005,41.18664903,68.68895899,81.01783402,grapes
8,127,196,5.833302165,27.02766138,70.95666003,83.17093908,grapes
39,138,203,6.399433771,21.19339319,74.62834921,82.33098331,grapes
32,120,204,6.138958698,10.38004759,67.39173790000001,83.44518113,grapes
12,142,203,5.972850837999999,31.3115978,65.01095312,82.56407013,grapes
8,133,195,6.456079585,20.46657776,71.29813872,80.97598029,grapes
8,139,199,6.3364266670000005,29.36947679,66.13442813,81.53996362,grapes
21,134,202,6.425419926,10.72302459,65.29821120000001,80.02130636,grapes
40,140,195,6.2943956760000015,14.97846952,71.63437433,80.49979873,grapes
39,127,202,6.477768039,15.3246651,71.60102999,81.67215994,grapes
19,120,195,5.931538447,18.73932187,73.55807954,81.12109244,grapes
21,139,201,5.980598579,19.3642553,67.15094741,83.36094029,grapes
17,136,195,6.389783283,41.20733624,65.90227462,81.61051026,grapes
33,139,203,5.693287415,33.34214482,70.68098614,82.51034633,grapes
22,133,201,6.00299607,23.81995682,67.27398640000001,80.12211649,grapes
32,130,196,6.372959542,40.66012294,74.03030056,81.24995984,grapes
37,135,205,5.5109248489999985,11.82768186,74.10225057,80.2827185,grapes
15,140,195,5.69945282,13.28504331,65.80006004,83.54193816,grapes
39,132,196,5.778594403,35.83089092,73.67984885,83.32560104,grapes
40,121,199,6.315586313,26.18159716,66.05911698,81.03886263,grapes
40,132,202,5.9718130060000005,24.57558351,69.706113,80.70695797,grapes
29,142,203,5.891195653,29.67229086,66.48490371,83.71498986,grapes
32,121,199,6.129812716,39.37102553,74.08101744,81.25353895,grapes
6,140,205,6.313085601,17.66558428,69.8671263,82.92903419,grapes
8,120,196,6.053662544,24.06679352,69.81855775,82.66396666,grapes
34,133,202,5.804799142,15.31413469,74.82144653,80.09711412,grapes
35,135,199,6.400719746,21.77466746,69.39630398,80.54942557,grapes
16,145,199,5.953966361,26.91624843,69.30927185,80.76838926,grapes
8,136,201,5.6092559920000005,41.65602996,74.19664838,82.22118237,grapes
25,129,195,5.777271492000001,17.98667801,72.37127689,81.17712085,grapes
16,130,201,5.682395429,29.12033769,68.8503047,82.79092939,grapes
39,129,203,5.863996687,34.38922481,71.03001556,83.18392806,grapes
38,135,203,6.444373116,41.36106301,69.92107482,82.79782954,grapes
33,120,205,5.550832177999999,35.12158265,69.71518491,82.26890793,grapes
35,125,204,6.107741787999999,19.6491772,73.69529586,80.15215777,grapes
1,132,200,5.620745638,16.27852801,66.57462809,82.94270065,grapes
39,140,203,6.349875906,21.11903604,69.27779761,80.63399198,grapes
28,145,202,6.484323189,19.2077707,66.83113717,82.90428409999998,grapes
6,128,200,5.838748311,25.96308415,70.31782647,82.57813624,grapes
6,139,199,6.29099842,25.67385024,74.10919422,81.6212135,grapes
29,122,196,5.638328481,41.94865736,73.06862952,81.15595212,grapes
37,144,197,6.415555956,11.18994268,66.34234944,80.8084305,grapes
38,120,197,6.323722572,17.5438296,73.77063744,82.94703302,grapes
38,141,198,5.757009965,13.05809741,70.75633584,80.28297993,grapes
14,121,203,6.1586894060000015,9.724457611,74.46411148,83.74765639,grapes
6,125,204,5.7335398070000005,27.92004934,69.92092839,82.93262435,grapes
32,138,197,5.908724337000001,9.535585543,69.44115171,80.73112694,grapes
11,124,204,6.361141107000001,13.42988625,71.40043037,80.06633966,grapes
23,138,200,5.96537863,9.851242629,68.42802444,80.22631717,grapes
40,143,201,6.476757723,24.97256132,66.70016285,82.72828653,grapes
6,142,202,6.224542938,27.23708304,70.42508897,82.94573346,grapes
37,124,195,6.209928251,18.70679077,66.5964488,83.4795292,grapes
35,134,204,5.841138354,9.949929082,66.00817551,82.55138983,grapes
119,25,51,6.283818329,26.47330219,53.65742581,80.92254421,watermelon
119,19,55,6.818261382999999,25.18780042,46.87420883,83.44621709,watermelon
105,30,50,6.37620108,25.29954705,57.04147057,81.77527562,watermelon
114,8,50,6.581587932000001,24.74631269,57.95826144,88.30866319,watermelon
93,22,52,6.932739726,26.58740671,41.87540028,81.32563243,watermelon
80,26,55,6.140099215,24.53442564,49.11618732,88.989272,watermelon
85,27,45,6.467095849,26.0713757,57.79652846,88.7285657,watermelon
85,22,53,6.849471704,25.96534238,59.46338556,89.77076659,watermelon
82,22,45,6.512196212,26.22338015,54.60159289,85.34866045,watermelon
118,13,54,6.039584629,24.41311871,44.07843475,89.81574032,watermelon
83,25,53,6.057697106,26.49195283,57.72799157,80.04678201,watermelon
86,15,47,6.423898762,24.04355803,53.78929956,84.18406764,watermelon
101,10,47,6.936997681,25.5421695,57.57343233,83.31883376,watermelon
119,9,50,6.251286661,26.74550678,40.794305,83.9195902,watermelon
104,17,46,6.190015912000001,25.7131428,43.08961827,80.22972777,watermelon
95,12,51,6.681606702000001,25.76484262,44.22066914,84.17269959999999,watermelon
102,14,52,6.51075991,26.79489868,57.74091817,89.64815231,watermelon
109,21,55,6.770278088,24.9004602,57.44942094,89.73524177,watermelon
81,18,50,6.429788072999999,26.80750629,58.79889057,88.22874955,watermelon
103,17,51,6.209888345,25.11189154,44.20656987,80.02621335,watermelon
105,14,50,6.419052193,26.2148837,59.65590798,87.68839820000002,watermelon
97,8,52,6.237861736,24.9103226,49.48575692,86.97190046,watermelon
120,19,49,6.762471628999998,25.79448878,56.45229202,84.26830701,watermelon
95,16,55,6.612847999,25.26931156,40.12650421,87.55055105,watermelon
83,29,52,6.704688865,25.76402693,46.05122728,87.5931128,watermelon
83,9,45,6.049609892,25.85483596,46.85176955,89.13163965,watermelon
91,21,50,6.762030215,24.33528185,48.32113628,81.44030363,watermelon
116,5,54,6.65398725,25.37601283,57.23028471,80.99313508,watermelon
112,28,54,6.738030547,24.86094646,55.29563514,85.05318563,watermelon
88,29,51,6.095689937,24.71885473,48.45978627,88.94568335,watermelon
118,15,45,6.538006356,24.21495706,48.01138482,84.20576992,watermelon
92,21,48,6.377427122,25.81692236,54.82963379,82.043255,watermelon
106,14,45,6.417011754,24.47018505,57.26773002,84.16390229,watermelon
99,5,47,6.649086972,24.13078816,51.19470197,84.84494575,watermelon
98,8,51,6.25933595,26.1793464,49.43050977,86.52258079,watermelon
108,22,46,6.121168559,26.17668721,53.33484977,86.72952049999998,watermelon
119,7,55,6.031424482,26.03867719,44.3993381,84.6378378,watermelon
117,27,48,6.8352681839999985,26.53259325,54.30660782,82.39053979,watermelon
109,10,53,6.5517503060000015,26.81938687,46.06193778,87.8274604,watermelon
80,16,46,6.940236218,25.50405534,48.47833278,81.40297428,watermelon
100,18,52,6.87606733,26.20234499,56.47941847,80.38266489,watermelon
91,7,53,6.457216535,25.13735887,43.52897517,89.28272716,watermelon
86,6,53,6.921847887999999,25.92030221,42.10681516,83.47202566,watermelon
107,5,52,6.8814257460000015,26.6634609,57.40847165,89.98405233,watermelon
103,16,49,6.915717008,24.06731461,51.75212401,81.64075303,watermelon
101,20,48,6.2062474939999985,24.6774157,57.05709413,82.75411437,watermelon
85,25,47,6.29542477,26.11440416,58.48160844,87.64081095,watermelon
84,7,51,6.399669044,26.81530456,55.74073582,87.65694462,watermelon
102,28,54,6.862157042000001,25.15623099,55.49541453,80.27525115,watermelon
98,25,52,6.224066378,25.2801372,49.29456609,83.15393658,watermelon
97,25,50,6.093814669,26.22005978,49.08553937,80.90127035,watermelon
90,16,45,6.291540277999999,24.92093261,50.55710813,80.61750795,watermelon
95,12,46,6.32281728,26.21667586,54.65423596,81.01009354,watermelon
82,23,49,6.873283991,26.81383586,51.70497792,87.21986949,watermelon
82,25,51,6.074209622000001,24.31334971,48.11248366,87.47409052,watermelon
110,28,46,6.49889585,24.29105004,51.26046418,88.04541346,watermelon
118,21,51,6.678805092,24.42998931,48.58241822,86.33904774,watermelon
120,20,45,6.114128685,25.66576039,54.22722466,88.6984228,watermelon
91,7,52,6.405054243,25.07803672,56.39962921,83.46230461,watermelon
81,6,55,6.110142735,24.88910524,51.70699144,85.87059083,watermelon
101,13,54,6.828982708,25.42900869,56.34144589,82.91481799,watermelon
101,17,55,6.4514997639999985,24.37118217,44.63907691,87.1269128,watermelon
111,6,53,6.3135129989999985,26.493064500000006,46.06382209,88.59143088,watermelon
107,10,49,6.755192025,25.83202912,45.24690619,89.00481725,watermelon
115,11,46,6.623167177000001,24.41592661,40.32161859,89.39655519,watermelon
84,25,52,6.12532356,24.37190239,44.20899581,81.2514818,watermelon
120,7,47,6.653867608,24.24782473,54.76576239999999,83.03687902,watermelon
91,12,46,6.343942518,24.64458469,48.31219031,85.49938185,watermelon
89,22,52,6.217300786,24.89681131,53.14626213,86.10782926,watermelon
113,19,46,6.286387658,25.41864024,49.52320689,81.12122989,watermelon
97,22,50,6.769893799999998,26.26028739,58.97878791,86.14585891,watermelon
117,30,50,6.744966312000001,24.90123934,46.59207341,87.20772913,watermelon
90,14,52,6.391858432,24.84740848,59.67927244,89.20454622,watermelon
104,23,47,6.770434148,26.98212846,42.91292205,86.70068316,watermelon
81,16,45,6.727468157000001,26.90435747,59.75980023,86.25426228,watermelon
88,5,47,6.662244646,25.86475496,41.16554802,86.67468041,watermelon
92,7,45,6.944640222,26.70607759,51.51033554,81.14149505,watermelon
81,18,50,6.507110986,26.44019475,47.81847573,80.91934337,watermelon
111,5,55,6.520663422,26.283443,50.78669728,84.42478917,watermelon
108,23,51,6.106500787000001,26.84366082,40.228644,83.85039964,watermelon
113,30,50,6.277484042999999,26.03967219,43.87712348,83.9862443,watermelon
83,10,53,6.195142279,24.92994759,48.75859458,85.00802358,watermelon
101,11,51,6.792035575,25.50736962,44.2068997,84.24340241,watermelon
114,21,55,6.472756256,25.4438391,57.51549686,87.93923120000002,watermelon
99,6,45,6.000975617000001,26.12588914,40.71210074,86.5507939,watermelon
92,20,55,6.5877912620000005,25.10474753,59.26519444,87.52676159999999,watermelon
92,7,48,6.956508826,26.27520631,54.38748495,86.63249555,watermelon
91,24,55,6.259086582999999,26.27061608,46.76837499,83.09194521,watermelon
110,21,54,6.747537642,26.73690828,47.46447019,87.82430156,watermelon
112,25,51,6.932537231,25.04746944,56.72496677,85.5667282,watermelon
89,25,54,6.353107392999999,24.69368934,48.99390828,85.56967628,watermelon
100,10,53,6.211748957,24.54356968,42.00660251,84.60808277,watermelon
83,22,54,6.2772452539999986,25.89762315,54.49960057,81.96664832,watermelon
95,14,50,6.560443519,26.6333118,56.31866159,84.31756844,watermelon
119,30,49,6.903020221,25.35794749,47.72078245,80.45846265,watermelon
97,12,47,6.765094963999998,25.28784623,58.28697664,89.63667876,watermelon
110,7,45,6.189213927000001,26.63838589,48.32428609,84.69546874,watermelon
96,18,50,6.904241707000001,25.3310446,41.53218699,84.30533791,watermelon
83,23,55,6.463271076,26.89750174,43.97193745,83.89241484,watermelon
120,24,47,6.260838965,26.98603693,58.54876687,89.4138489,watermelon
115,17,55,6.776533055,27.57826922,28.08253201,94.11878202,muskmelon
114,27,48,6.528404377999999,27.82054812,26.32405487,93.03555162,muskmelon
101,25,52,6.750145572,29.09910406,22.52497327,94.22237826,muskmelon
118,18,52,6.562832807,28.04943594,20.76223014,90.83130708,muskmelon
95,26,45,6.117530021,29.91690582,28.16057247,94.55695552,muskmelon
81,25,49,6.076459669,29.86895762,26.26243014,93.25103208,muskmelon
117,24,53,6.293486295,29.17220859,21.30290472,92.21405224,muskmelon
114,30,51,6.069171847000001,29.24908541,25.93496537,90.06998135,muskmelon
113,6,52,6.740983646,27.76317235,25.21609113,90.35567642,muskmelon
108,26,52,6.201797639,28.82629037,26.23838511,94.26765349,muskmelon
81,30,48,6.041027474,28.52379742,29.86681385,92.09688432,muskmelon
115,9,52,6.019372459,29.06785065,29.1194739,90.97685539,muskmelon
83,7,45,6.704104127000001,29.08417927,25.33014238,90.73891887,muskmelon
84,21,55,6.494251024,28.47090661,21.08484101,94.79453182,muskmelon
109,26,45,6.224535448999998,28.27973674,21.58992507,90.38971208,muskmelon
95,27,55,6.160414414,28.47212559,20.88620369,91.21322065,muskmelon
119,5,55,6.168757984,29.68846716,26.83924845,94.30111601,muskmelon
110,14,51,6.085444691,27.02415146,21.26034986,91.66737633,muskmelon
82,18,48,6.1590508160000015,29.09588297,26.70581328,94.16748386,muskmelon
87,14,48,6.606033244,29.69238699,29.1102594,92.58862544,muskmelon
85,9,53,6.447662945,28.20619412,28.78654515,92.86798698,muskmelon
100,6,53,6.105909623,29.05248036,23.66620626,93.92217834,muskmelon
107,12,46,6.559763394,29.57240298,27.56918621,93.61870344,muskmelon
91,13,47,6.14410903,29.10968327,27.95602304,92.43510994,muskmelon
102,25,50,6.099662369,28.20480805,20.36001144,92.91440379,muskmelon
117,25,53,6.413927319,29.11858526,24.52020164,92.12543021,muskmelon
85,21,52,6.0751441160000015,29.62800691,23.69586761,90.10051615,muskmelon
104,25,55,6.123802502,29.81196601,22.68766503,90.36881284,muskmelon
102,24,54,6.698468621,27.72338349,22.81863447,90.93897939,muskmelon
116,25,50,6.088885814,29.26092798,28.70627683,92.92367701,muskmelon
100,17,48,6.367800632000001,29.72791119,26.52364146,94.29753295,muskmelon
110,25,54,6.425930938,28.91105641,23.44398467,90.78413842,muskmelon
104,25,51,6.469983276000002,28.96361426,23.56130173,93.88482153,muskmelon
107,11,54,6.094016337999999,28.59052369,29.44008034,91.33617236,muskmelon
98,26,52,6.1500908989999985,27.33897716,28.69113835,90.69759008,muskmelon
88,17,52,6.646962425,29.90415889,25.37828397,90.75284363,muskmelon
87,25,46,6.379690748,27.42711692,21.7508774,90.02696201,muskmelon
120,8,46,6.732834334,29.55657523,28.36535596,90.70937262,muskmelon
95,13,46,6.126019932,29.84070774,23.28207838,93.76312893,muskmelon
108,22,47,6.161123579,28.53545677,25.1290048,91.72742702,muskmelon
82,13,52,6.442810053,27.11535046,26.51924782,94.86907886,muskmelon
120,23,55,6.732049075,27.84492803,26.47844429,91.60666594,muskmelon
110,22,47,6.243673725,29.03157242,24.93861254,91.82172592,muskmelon
95,23,45,6.266208727,27.82424457,21.19014526,90.56698742,muskmelon
106,10,49,6.350623739,27.72653142,20.21126747,92.00687531,muskmelon
99,12,52,6.002927293,28.69708334,22.21807088,94.30759855,muskmelon
106,20,51,6.342573112,29.73019662,20.49035619,90.97015715,muskmelon
83,11,53,6.163921247999999,29.54097171,21.9653077,92.91778307,muskmelon
117,19,55,6.121745389,28.80311922,25.16359891,91.78336933,muskmelon
98,26,49,6.130160472999999,27.29035669,23.49535234,90.53330091,muskmelon
113,20,48,6.440584681,27.46583649,27.27899847,94.87679041,muskmelon
101,17,47,6.185053234,29.49401389,26.30820876,94.72981338,muskmelon
98,7,45,6.157724816,27.79161808,26.85422624,92.51054946,muskmelon
93,22,48,6.776987974,29.12533739,21.90440445,91.52291141,muskmelon
95,21,47,6.431970877,27.93114233,20.66127836,93.56161439,muskmelon
109,12,48,6.708743843,29.45771748,20.76212031,92.12534736,muskmelon
118,12,47,6.010739645,27.96872279,28.94766949,92.17444796,muskmelon
100,14,49,6.365956657999999,29.48882958,26.01909355,91.07574233,muskmelon
89,9,47,6.6683827660000015,29.47156259,28.75226067,90.77069618,muskmelon
95,16,46,6.74669542,27.076726500000003,24.4514648,90.14362622,muskmelon
95,7,45,6.031665834,27.30008597,25.09484511,90.80015308,muskmelon
87,6,45,6.40077205,29.82729394,22.84203589,90.79007335,muskmelon
93,20,50,6.4487926889999985,29.93061247,24.34814338,93.22980899,muskmelon
84,29,49,6.251420275,29.94349168,20.39020503,93.90741192,muskmelon
111,5,47,6.2744528110000015,28.03306461,21.17924769,91.47355778,muskmelon
111,5,52,6.135996372,29.8843055,21.0000988,94.0371147,muskmelon
111,15,54,6.194090172,27.7058373,22.06207161,92.91185695,muskmelon
89,11,47,6.327822962000001,29.78714005,27.8659442,94.65343534,muskmelon
110,15,48,6.2125672110000005,28.57819995,27.598717800000006,92.86597437,muskmelon
95,30,52,6.640470862999999,29.48069921,26.0365768,90.33698678,muskmelon
115,12,52,6.685553129,27.51492243,21.01796432,94.96218673,muskmelon
120,25,50,6.327210469,28.05457761,21.84869328,94.81637388,muskmelon
102,11,45,6.35544263,29.03167341,24.15591199,93.12603235,muskmelon
94,5,55,6.0856823439999985,28.5854649,26.88372572,91.89216849,muskmelon
84,18,46,6.781050372999999,27.08808014,25.32159689,93.42402083,muskmelon
107,22,54,6.630301421,27.99611732,21.61893763,90.84660317,muskmelon
80,18,52,6.484799661,27.87317436,24.05207925,91.14849627,muskmelon
86,18,45,6.566759102000001,28.96586565,22.25838137,90.71832938,muskmelon
113,28,48,6.170520517999999,28.87726019,24.44267592,92.48839665,muskmelon
115,18,53,6.0124803510000016,29.17052093,22.06994464,94.19790371,muskmelon
82,20,54,6.541150335,29.34033587,21.44532907,90.01506395,muskmelon
98,22,47,6.341400922,29.07265321,28.83568362,91.91533173,muskmelon
117,25,54,6.1506863639999985,28.68275966,29.11187663,92.50969311,muskmelon
83,15,49,6.438008152999999,28.92705913,23.20076686,91.39356832,muskmelon
120,16,51,6.547041902999999,27.99901833,23.28618248,91.64193051,muskmelon
111,5,50,6.399891457000001,27.59350075,24.84266123,91.79742953,muskmelon
85,21,47,6.186770318,29.87331077,24.69720481,90.60932469,muskmelon
90,23,54,6.159020864,28.55852465,27.26588346,90.45773041,muskmelon
99,29,55,6.660954816,29.19378695,26.48240255,91.46241065,muskmelon
102,11,47,6.5049069789999985,27.98780984,27.14509034,92.78226196,muskmelon
80,18,51,6.706053225,28.05380704,20.76582087,91.81758779,muskmelon
87,21,52,6.067665497999999,27.350629600000005,27.21244021,94.29119509999998,muskmelon
114,8,52,6.419083092,29.34081108,28.22908103,94.5513539,muskmelon
99,6,46,6.39637861,28.61475136,28.98574189,94.22253035,muskmelon
89,25,50,6.375923383,27.04863538,25.08146686,91.34685096,muskmelon
96,13,55,6.700337732,29.5275305,21.13545688,94.57459443,muskmelon
82,26,47,6.565312652999999,28.50416396,24.20007242,93.46806467,muskmelon
106,21,52,6.286515359,28.89578588,23.0362503,94.78993038,muskmelon
90,15,52,6.448061578,27.04927452,23.65747461,91.3821731,muskmelon
106,16,54,6.585872508,28.96017885,24.7458198,91.69532178,muskmelon
24,128,196,5.521466996,22.75088787,110.4317855,90.69489172,apple
7,144,197,6.133220586,23.8494014,114.0512495,94.34814995,apple
14,128,205,6.226289556,22.60800988,116.0396587,94.58900601,apple
8,120,201,6.321152192,21.18667419,122.233323,91.13435689,apple
20,129,201,5.587905967,23.41044706,116.07779309999998,91.69913296,apple
32,137,204,5.824151692999999,22.86006627,117.7296726,93.12859895,apple
27,139,205,5.7721799460000005,22.48403042,105.5473627,93.40819246,apple
0,123,205,5.790993052,22.02775403,121.1349176,92.96129462,apple
22,144,196,6.4992268210000015,21.91191314,117.0761277,91.68748063,apple
1,124,199,5.658473817000001,23.71059131,112.66765890000002,93.27392415,apple
30,122,197,5.573241391,21.37784654,106.1417017,92.72043743,apple
29,121,196,6.079497202000001,22.84852833,123.5977843,94.32130209,apple
13,126,204,6.3831802710000005,23.1094265,108.183792,92.79630809,apple
9,139,199,5.867420996,23.25230817,105.3558408,94.54128292,apple
0,133,200,5.708418722,23.67287749,104.2298028,90.4935574,apple
30,143,199,5.7983508000000015,23.76881552,102.2648546,90.59810302,apple
36,140,198,6.28188384,23.34386401,104.4267991,91.47684705,apple
37,137,199,5.697945522,22.63946441,108.3405879,90.18451645,apple
33,121,203,5.6059340870000005,22.45696744,114.8407725,94.76285385,apple
7,144,195,5.85648105,22.96388477,104.64729859999998,93.58065995,apple
35,128,205,6.041053829,21.07273439,107.8737015,93.56585985,apple
29,128,198,5.685062404,22.44075021,121.4977331,92.70785115,apple
2,143,196,5.669489065,22.71271308,109.8852597,90.45261746,apple
34,140,198,5.751707342,21.70416965,115.1781396,93.44006288,apple
29,144,204,5.800448951,22.43324518,119.1025189,92.48667725,apple
32,141,203,5.821347769,21.25941052,109.06584709999998,92.84416234,apple
13,144,197,6.28022267,22.9215706,105.6941544,94.89613443,apple
25,143,198,6.027314401,22.81212536,107.855225,91.51861705,apple
9,137,200,5.636687393,21.12152071,102.8017203,90.6878768,apple
6,144,198,5.559363609,21.11478672,104.5086618,90.31528693,apple
37,126,196,5.596449493,23.59997268,107.17281909999998,90.97597665,apple
2,120,203,5.8934929989999985,23.12652652,108.62118329999998,94.71203306,apple
11,143,197,5.875718516,22.98458907,122.1952483,93.3204487,apple
10,141,201,6.386021424,22.12659387,104.5412275,90.97818277,apple
24,142,202,5.710819862,22.53779727,101.8474768,91.48135786,apple
23,138,195,5.7959857160000015,22.49095104,124.3915101,91.70292746,apple
18,125,204,6.046673619,22.35548159,116.7366261,94.47811755,apple
13,121,196,6.443382913,22.20700989,120.1593771,93.50574163,apple
26,122,202,5.617227184,22.44516988,107.1843273,94.73763514,apple
28,123,202,6.442289294,22.76643029,120.4359949,92.12438519,apple
26,121,201,6.162034371,22.19109412,112.3126628,90.02575116,apple
21,137,196,5.812781806,23.6119202,123.5900822,91.70293849,apple
21,135,198,5.7650151260000015,23.86087054,105.0241329,94.92048112,apple
5,144,205,6.184922574,21.42177231,102.8045658,92.62665309,apple
2,123,205,5.739652177000001,22.36629253,124.9831618,90.78572467,apple
15,133,199,5.8247786360000005,23.99686172,117.6102915,91.61001707,apple
31,130,198,5.554823557000001,21.80129837,120.05866709999998,92.73446667,apple
25,143,200,6.024248787,23.80436344,100.6192543,92.80441624,apple
16,143,204,5.631333387000001,23.71475278,121.8961665,91.53331177,apple
19,122,202,5.811975094,23.34467359,112.8954016,90.37981478,apple
10,125,196,5.730557448,22.31253665,113.0688155,90.03577124,apple
20,139,202,5.66999105,23.50201428,107.9868949,92.21083961,apple
28,123,198,5.682751473,23.46260321,111.7763395,91.45665004,apple
28,136,200,6.245858905,23.06204373,114.7399101,92.39544055,apple
2,131,199,6.017370134,22.47420512,124.2179699,91.22759742,apple
2,140,197,5.53456749,22.69780133,105.0508234,92.82223419,apple
27,138,201,5.952367662,23.66682067,105.4004751,93.90191078,apple
30,127,204,6.126436584,22.50050273,100.9343903,92.45878335,apple
32,145,203,6.406818518,23.83053666,109.5966791,90.84422164,apple
29,139,205,6.155939452999999,23.64142354,116.6912176,93.74461474,apple
26,126,195,5.878568981,21.41363812,118.3979065,92.99124545,apple
40,136,202,5.935336307999999,22.85267372,117.53140259999998,94.57645809999998,apple
6,124,200,5.971332179,22.98208095,109.5852253,93.84505029,apple
35,138,200,5.67130617,21.19909519,103.6838922,90.80819418,apple
17,136,196,5.882155987999999,23.87192332,103.0548094,90.49939035,apple
33,134,205,6.08551916,21.0365275,114.7412734,94.33919546,apple
16,143,197,5.90402645,22.61711614,116.9256766,93.51978375,apple
27,120,200,6.1102188260000005,21.45278675,116.7036582,90.74531921,apple
29,145,205,6.212302608,22.81227579,109.3383552,92.12992101,apple
3,141,197,6.142803397000001,21.98141856,115.4789148,91.12719303,apple
15,123,204,6.365972687999999,22.52709326,115.3830068,92.54780429,apple
5,136,195,6.264202804,22.35628673,107.7697413,91.92360477,apple
10,136,204,6.276198595,21.19852186,105.8554351,92.15595143,apple
7,141,195,5.514253142,23.8812458,104.9116663,93.45067555,apple
